"HUC_12","HUC12_POP","HH_INC","POP_DENSITY","POV_BELOW","HH_OVER65","HH_UNDER18","EDU_DEGREE","EDU_HS_MAX","OCC_UNIT_OWN","RACE_WA","RACE_NATIVE"
"170300010101",0.47225624015712,50868.1462226631,0.0238589405346032,0.0222219545989205,0.000606509270244629,0.00121301854048926,0.44291845712167,0.295543807762058,0.998180472189266,0.999696745364878,0
"170300010102",1.73113464243235,50956.9615563504,0.084816124998226,0.0211708232847669,0.0988680889805835,0.0991908676662866,0.443782447210991,0.29543296105999,0.999031663942891,0.999838610657149,0
"170300010103",0.0512328367811418,100341,0.2202401669842,0.0688030160226202,0.0434782608695652,0.130434782608696,0.493606138107417,0.117647058823529,0.521739130434783,0.811320754716981,0
"170300010104",3.93671275817079,51058,0.112085432104334,0.0199750312109863,0.142793161171471,0.142793161171471,0.444765342960289,0.295306859205776,1,1,0
"170300010105",186.577061955502,51058,216.034292175852,0.0199750312109863,0.337610043577164,0.217973853454244,0.444765342960289,0.295306859205776,0.905193323493424,0.919489112454624,0
"170300010106",519.649905306056,50290.1827397482,491.281412838361,0.0412038121828025,0.271373641030087,0.287470040908346,0.424137784728699,0.310159371129575,0.85781946539886,0.921776509463794,0.0244906564306111
"170300010201",4.52202141171889,51057.0411217151,0.499091160204979,0.0200738605263249,0.467531772477787,0.197349216521176,0.444706436642119,0.295333437597971,0.966970173279807,1,0
"170300010202",50.2157103010568,51058,13.143228373615,0.0199750312109863,0.261332134859967,0.170905478852246,0.444765342960289,0.295306859205776,0.946082502626937,0.920343653888018,0
"170300010203",106.494294994235,51051.1517029488,5.92337683638554,0.0201626848504214,0.354523106119053,0.181939699332067,0.444580649223327,0.295439431997676,0.895770252916545,0.950596304850617,0
"170300010204",56.0201973939215,51058,0.954070177966597,0.0199750312109863,0.312022728381527,0.167257242457176,0.444765342960289,0.295306859205776,0.880406100718286,0.995092571382403,0
"170300010205",298.035548618121,50058.2175296879,26.8111717403428,0.0473705746278775,0.302070209299406,0.263309430386886,0.417801915525629,0.314661153038434,0.883548675787617,0.943517983570438,0.0271526834166935
"170300010301",319.484030066527,51066.2146228768,233.337241911375,0.0199831699907087,0.116968302264633,0.238096744221682,0.444773483875272,0.295277246392828,0.824429572699607,0.8778686909068,0.0220330964190315
"170300010302",2.04442987214147,44814.8081067455,78.3480243866007,0.179215543922381,0.97826784242057,0.0215088072424709,0.268675723887048,0.366037042262807,0.978491192757529,0.99992554988768,0
"170300010303",97.1968356958534,51058,26.0414682679358,0.0199750312109863,0.148732065021031,0.338168813879296,0.444765342960289,0.295306859205776,1,0.918273562470902,0.0098851087080457
"170300010304",28.1810951376394,51061.344412729,18.9554677534411,0.0200412212601411,0.0725765551864616,0.0949617335534402,0.444727928740587,0.295329064402821,0.7513371975064,0.928418249649324,0.070969562759424
"170300010305",77.410710954029,44420.0280565817,87.7675824636857,0.177684319348753,0.266990587082659,0.348614173370348,0.267629169324727,0.36590783816629,0.779868572135907,0.949242306498151,0.0273857273451809
